	intensity_height	retention_time	spectrum	adduct	precursor_mz	peak_id
1153	156483.5625	8.606997		[M+H]+	186.0759	1153
1154	671425.9375	8.606997	54.22058:1357 59.63858:1296 88.02121:1828 96.00564:5612 99.36841:1193 124.03689:21189 128.95129:1184 146.05983:1998 171.00766:1585 188.035:39901	[M+Na]+	188.0351	1154
1155	385752.5	8.606997		[M+H]+	222.0971	1155
1156	124164.0625	8.628878		[M+H]+	218.1246	1156
1157	310433.1875	8.640375		[M+H]+	134.592	1157
1158	228954.875	8.640375		[M+H]+	268.1766	1158
1159	1052375.5	8.650899	53.00238:1541 56.04967:83650 83.99063:1361 84.04439:135961 84.08087:12931	[M+H]+	84.04438	1159
1160	337852.8125	8.650899		[M+H]+	87.06321	1160
1161	1318053.75	8.650899	55.24868:1735 59.39938:1632 59.83771:1740 60.07494:1697 61.08102:75357 64.75298:1458 72.04452:4162 76.22664:1785 78.34156:1817 89.07582:114908	[M+H]+	89.07574	1161
1162	227793.9375	8.650899		[M+H]+	101.071	1162
1163	293341.5625	8.650899		[M+H]+	106.1023	1163
1164	7543209.5	8.650899	53.00232:3368 56.04966:76114 56.05276:4509 57.05298:2195 57.07011:3297 72.81857:2162 74.1239:2480 84.04437:851730 84.08065:12344 85.02836:43809 87.04395:2798 90.64986:2391 95.01287:3832 102.05497:19459 111.77959:2489 112.0396:3549 114.63392:2460 130.04985:125437 130.08589:3489 130.159:9573	[M+H-NH3]+	130.0499	1164
1165	433984.0625	8.650899		[M+H-NH3]+	131.0532	1165
1166	1753345.25	8.650899	52.63483:2172 53.039:2113 53.71524:2447 55.02901:4022 55.62807:2093 59.06842:10471 60.07476:53664 60.21267:2561 61.08093:24270 66.03368:2798 72.08085:3011 80.04929:7301 86.05685:3368 86.07132:10625 87.06322:77225 88.06947:452308 89.05352:28724 89.07574:249571 90.05991:13379 97.07596:6942 106.08018:9394 107.06026:3819 107.08681:5903 111.05583:2716 119.58681:9175 123.05519:5989 124.06307:13601 134.07484:86352 134.0977:2883	[M+H]+	134.075	1166
1167	11480858.0	8.650899	56.72129:4524 59.60183:4900 60.07483:19722 61.08098:86215 61.08456:6117 62.06546:4596 68.42702:4932 87.06326:19513 88.06949:136977 89.07574:681499 90.05971:42389 105.07578:5012 107.08653:24106 132.93472:4516 135.08116:158615	[M+H]+	135.0811	1167
1168	647996.5	8.650899		[M+H]+	136.0846	1168
1169	15906877.0	8.650899	50.9762:5020 56.0497:28531 64.9271:15390 69.29864:5190 84.04437:268152 90.36356:5101 101.07091:7240 102.055:6524 121.40884:6093 123.96458:14650 130.04988:88109	[M+H]+	147.0763	1169
1170	1003739.1875	8.650899		[M+H]+	148.0797	1170
1171	2537655.75	8.650899	53.00231:1879 58.06217:8940 58.06535:14813 58.06824:2488 59.06849:57555 59.07307:6952 60.07475:79476 60.33833:1578 61.08102:24040 75.02966:1840 75.80132:1740 81.29147:1678 81.98647:1638 83.54915:1541 85.05083:2353 86.05698:54958 87.06325:357011 88.0695:644222 89.0535:5883 89.05936:4275 89.07574:229652 90.05959:3988 90.32491:1509 105.07346:3363 105.09612:30241 106.08014:24248 106.10225:22075 107.0861:14286 118.43723:1610 120.92814:1709 133.06865:38311 134.07497:347271 135.08121:250911 151.04771:2313 151.08716:3711 151.10132:29154	[M+H]+	151.1016	1171
1172	30616850.0	8.650899	58.06522:59618 59.06827:67860 59.07308:24662 60.0747:194882 61.08093:138229 67.11344:15188 74.82785:16483 81.00565:17455 87.06322:482073 88.06947:1432344 89.07572:1402569 91.17786:15262 106.10239:134547 107.08621:97307 128.32634:14486 132.8622:18638 134.07492:207492 135.08113:1476669 152.04662:59670 152.10777:164161	[M+H]+	152.1076	1172
1173	1886042.0	8.650899		[M+H]+	153.111	1173
1174	254410.125	8.650899		[M+H]+	154.1117	1174
1175	151077.375	8.650899		[M+H]+	257.1243	1175
1176	831445.375	8.661419	60.07473:1497 63.06923:1244 70.06513:2308 75.02957:1745 87.86398:1337 95.87713:1372 114.05464:1403 116.76652:1222 118.51701:1382 127.12459:1251 128.13039:6692 145.52916:1457 146.05942:1400 150.82092:1439 154.67542:1832 156.07918:22839 157.06326:11882 163.44974:1347 174.08926:8544 174.12714:9040 174.14217:1511	[M+H]+	174.0897	1176
1177	119390.5	8.704634		[M+H]+	138.1024	1177
1178	56617988.0	8.704634	55.05429:151899 56.04967:81193 65.03848:95240 66.03399:74447 67.04174:622012 68.04958:1123843 69.04485:73292 72.97826:58917 77.30913:63330 80.04948:193497 81.04488:96185 82.05244:228589 82.06507:660942 91.08722:71605 94.06519:93012 95.06036:2409620 109.07602:3561755 119.06046:170777 119.41525:64775 121.07606:140245 136.08685:1064305 138.10265:252885 140.54851:56655 145.99988:67130 182.09239:3319855	[M+H]+	182.0922	1178
1179	5620071.5	8.704634		[M+H]+	183.0955	1179
1180	2549558.5	8.715786	50.01747:1219 56.09524:1186 60.04454:580804 60.05544:19675 60.06381:17855 60.08101:3213	[M+H]+	60.0445	1180
1181	1478843.625	8.715786	60.04451:6431 60.07468:26937 70.02884:39563 70.06519:6975 88.03929:168836 88.06364:3068 88.06946:44297 88.07566:14931 88.11201:5593	[M+H-H2O]+	88.03924	1181
1182	21556772.0	8.715786	60.04455:421320 61.42749:4869 64.92727:13149 70.02882:11475 70.06532:5688 88.03931:66480 104.8933:5036 106.04971:18030	[M+H]+	106.0498	1182
1183	789635.5	8.715786		[M+H]+	107.0531	1183
1184	224610.875	8.715786		[M+H]+	108.054	1184
1185	1657449.75	8.715786	54.62329:1162 55.05438:6630 59.2086:1419 63.06333:185763 65.03867:7048 67.0417:24802 67.81051:1236 68.04958:4220 71.66275:1161 79.25127:1247 80.04919:6392 81.04493:1565 81.05699:2560 82.06508:29671 91.05806:24838 93.56896:1366 105.57182:1585 109.06908:7644 109.07596:121223	[M+H]+	109.0686	1185
1186	294084.125	8.715786		[M+H]+	128.0317	1186
1187	227142.9375	8.715786		[M+H]+	184.0965	1187
1188	669172.5625	8.715786		[M+H]+	210.16	1188
1189	622396.4375	8.715786		[M+H]+	448.1657	1189
1190	115108.5	8.727012		[M+H]+	63.06333	1190
1191	158016.0625	8.727012		[M+H]+	190.0634	1191
1192	287575.125	8.727012		[M+H]+	265.0117	1192
1193	107847.625	8.727012		[M+H]+	286.9933	1193
1194	8591850.0	8.727012	75.82199:5498 76.00946:5557 83.97664:5516 94.14773:6063 97.69097:5469 99.26082:6173 129.16718:6569 185.04208:22383 203.05278:55938 347.09402:10682 365.10489:1761488	[M+Na]+	365.1053	1194
1195	1146393.0	8.727012		[M+Na]+	366.1087	1195
1196	240410.5625	8.727012		[M+Na]+	367.11	1196
1197	1654190.75	8.727012	65.17689:1306 73.09771:1544 78.70835:1509 83.98461:1449 93.26832:1314 93.94904:1360 98.5481:1313 113.25446:1369 123.48582:1310 144.05679:1380 161.93222:1536 198.32826:1318 201.0144:1669 219.02759:1953 352.51401:1711 381.07895:126765	[M+H]+	381.0792	1197
1198	218783.0625	8.727012		[M+H]+	382.0825	1198
1199	420823.4375	8.736761		[M+H]+	156.0766	1199
1200	4725546.0	8.736761	50.46754:4209 52.22383:4311 53.03868:4566 56.04959:11641 57.03371:7178 60.04452:58224 61.02851:6250 68.04935:5536 69.03345:29170 70.06519:14601 72.04435:70608 73.02864:5308 75.7936:4969 81.03355:5417 84.04431:96308 85.02828:36758 96.04438:41999 97.02832:49308 98.06001:24535 114.05486:16675 115.03902:16328 126.05499:23848 127.03915:22150 129.17052:5272 129.38969:4612 144.0538:7648 144.0654:103339 145.04892:15537 162.07599:337870 164.15698:4723 180.08699:23595	[M+H]+	180.0865	1200
1201	297166.3125	8.736761		[M+H]+	181.0899	1201
1202	1007401.25	8.748802	53.03879:1938 55.01799:3961 55.05446:2284 56.04959:4826 57.93518:2026 62.92912:15551 68.04961:2068 69.03357:5541 70.06528:10341 72.04443:6798 78.44618:1226 78.90932:1291 80.04937:2020 81.03344:5373 82.02903:1801 84.04429:6988 96.04431:13773 97.02838:35674 98.05994:10415 98.09636:6461 100.03928:2884 108.04403:1395 116.97217:2012 119.2858:1643 121.96604:16706 126.05496:3263 144.06535:10319 144.08038:3428	[M+H-H2O]+	144.0654	1202
1203	10733825.0	8.748802	53.03879:17827 53.98728:10290 55.01801:45684 55.05435:9575 56.04973:67116 56.97242:9102 57.03363:37631 58.02892:19648 60.04458:140803 61.02841:21620 61.70944:9103 68.04951:24887 69.03354:174196 70.06519:49177 72.04447:181920 73.02834:38934 74.05991:16519 75.15894:10508 78.62974:13501 80.04955:19974 81.0336:51581 82.02862:11377 83.01262:12345 84.04445:182723 85.0284:128429 93.56317:11175 94.34807:11536 96.04441:210415 97.02843:455679 98.06009:86644 99.04398:18877 100.03954:15962 102.0551:22633 103.03908:11000 108.04429:16618 114.05475:27243 115.03893:126840 126.05492:64878 127.03902:103644 128.77744:10960 140.62491:9404 143.2859:10337 144.06552:313746 145.0497:29325 160.32558:9450 162.07608:453263	[M+H-H2O]+	162.0759	1203
1204	310519.375	8.748802		[M+H]+	264.0977	1204
1205	651212.0	8.748802		[M+H]+	265.177	1205
1206	2388349.0	8.760633	55.0542:1195 58.06519:1576 67.05431:2046 67.93505:2615 72.93693:1370 73.07603:1945 76.8335:1105 78.51756:1293 96.00564:1441 107.94123:1230 109.10077:1328 110.02102:3241 110.07106:5568 138.01616:16941 138.366:1244 154.66727:1262 155.02808:2736 155.0425:52032 155.15364:2278	[M+Na]+	155.0426	1206
1207	335357.625	8.760633		[M+H]+	171.0165	1207
1208	160126.5	8.772214		[M+H]+	263.1347	1208
1209	160996.375	8.772214		[M+H]+	319.0332	1209
1210	421079.125	8.772214		[M+H]+	497.1586	1210
1211	407458.0625	8.772214		[M+H]+	707.2212	1211
1212	37102240.0	8.78273	61.34028:38567 70.0289:84735 72.39793:39309 74.02364:1419318 79.28774:40879 86.05682:69852 87.05515:412613 87.06361:104656 88.03941:124091 89.20683:40052 97.31593:44000 116.0344:112411 131.5683:50051	[M+H]+	133.0606	1212
1213	1963915.0	8.78273		[M+H]+	134.0639	1213
1214	120855.25	8.78273		[M+H]+	240.1704	1214
1215	2922633.25	8.792447	59.06841:1345 70.02877:136976 87.04429:1294 87.05529:30686 87.06313:4089 87.10004:1739	[M+H]+	87.05524	1215
1216	228973.75	8.792447		[M+H]+	237.0868	1216
1217	2185762.25	8.792447	57.58578:3769 59.7985:3344 68.75263:3474 70.02887:9480 74.02362:206038 78.85291:3717 87.05522:169815 88.03932:35102 104.91639:4855 113.68256:3970 116.03423:38887 133.06068:684261 170.39308:4350 217.98297:6567 267.0947:3797 316.00781:3937	[M+H]+	475.1768	1217
1218	399742.3125	8.792447		[M+H]+	476.1803	1218
1219	414487.0	8.809608		[M+H]+	86.05686	1219
1220	417256.375	8.809608		[M+H]+	105.0737	1220
1221	196623.625	8.809608		[M+H-H2O]+	132.0541	1221
1222	11466381.0	8.809608	58.06221:27905 58.06527:9694 59.06849:83224 59.07189:7368 59.07307:4339 70.00303:3532 85.05064:64620 86.05058:6381 86.05692:359682 87.06322:466622 88.04735:16193 88.06944:15098 89.05974:4873 89.07574:8289 98.04978:3955 104.06779:4293 104.19622:4480 105.07376:208631 118.4417:5329 132.06209:4230 133.06874:141208 134.07501:10648 135.08131:6360 151.07903:44221	[M+H]+	151.0791	1222
1223	671533.5	8.809608		[M+H]+	152.0824	1223
1224	685152.125	8.809608		[M+H]+	153.0916	1224
1225	9775795.0	8.818178	53.00255:14729 55.01792:7413 56.04965:653699 84.04436:1066902 84.08079:15953	[M+H]+	84.04433	1225
1226	883806.5	8.818178	54.1966:1234 55.01803:6088 56.04966:7964 57.03362:17647 57.04645:1911 57.05305:24314 57.056:2891 85.0284:80545 85.04128:5486 85.04741:49038 85.07616:3052	[M+H]+	85.02832	1226
1227	4376046.0	8.818178	53.0025:5322 56.04965:332689 57.03371:4300 60.04463:4371 69.91746:2899 69.98476:2785 71.21165:3133 74.45265:3364 80.71315:4057 83.19415:3893 84.04436:622289 85.02826:20620 92.42488:3076 102.05498:22152 102.09128:3502 102.12741:3928	[M+H-H2O]+	102.0549	1227
1228	229751.0	8.818178		[M+H-H2O]+	103.0581	1228
1229	20781808.0	8.818178	53.00241:9367 56.04964:247374 79.34544:6648 84.04432:2784551 85.04763:8134 88.10775:7063 102.05505:16247 118.42992:8173 124.13091:6770 130.04979:250179	[M+H-H2O]+	130.0498	1229
1230	1128538.375	8.818178		[M+H-H2O]+	131.0531	1230
1231	546573.0625	8.818178		[M+H]+	145.0495	1231
1232	119922320.0	8.818178	50.98634:48949 56.04967:489998 73.66676:48525 84.04438:2758977 85.02831:56298 97.78284:53620 102.05489:515493 118.43613:57792 130.04979:317909 148.0601:70380	[M+H]+	148.0601	1232
1233	7113978.0	8.818178		[M+H]+	149.0636	1233
1234	1571692.75	8.818178		[M+H]+	150.0643	1234
1235	3415395.25	8.818178	53.00248:6792 53.03881:40562 55.018:46651 57.03365:93084 59.04934:4671 61.02501:5711 61.02853:118230 68.73387:5419 69.03352:258655 71.01266:15816 71.04912:22431 73.02833:42490 81.03349:77755 83.01275:7652 85.02835:1321431 87.04396:21834 91.03895:68275 97.02834:250467 99.04408:34214 101.02329:14849 103.039:8212 109.02827:86810 115.03878:10707 116.14397:5846 127.0389:303468 134.75217:5277 145.04941:533486 147.55296:5387 163.06004:108855 179.40964:6171 236.43849:5311 241.99606:4969	[M+H-H2O]+	325.1126	1235
1236	456749.6875	8.818178		[M+H-H2O]+	326.1159	1236
1237	298351.125	8.818178	55.01798:1590 57.03342:1752 58.47173:1442 61.02856:2501 66.35799:1290 69.03355:4535 81.0331:1645 85.02837:30105 93.04813:1450 97.02831:5483 98.25368:1433 109.02887:1327 118.43387:1733 127.03894:8887 145.04945:16444 155.21931:1624 163.06009:3861 221.90985:1624 343.15707:1758	[M+H]+	343.1231	1237
1238	15784064.0	8.818178	51.67229:2545 53.00233:3010 53.03875:16142 53.73174:2615 55.01807:18053 57.03366:32863 59.04942:2589 61.02855:52282 64.26217:2422 69.03351:99728 71.01278:6432 71.04909:9983 73.02845:22995 79.28386:2155 81.03348:35895 83.01265:5103 85.02835:507695 87.04404:16136 91.03877:29659 93.92731:3087 96.74626:2137 97.02838:120658 99.0441:21345 103.03881:7629 109.02834:37688 115.03918:6229 127.03888:138803 129.08827:2198 136.71002:2312 145.04941:356943 163.05991:126063 163.07556:4754 180.08627:3596 198.02159:5021 204.08577:4577 230.33928:2570 289.09122:5650 325.11285:42421 352.20642:2315	[M+NH4]+	360.1497	1238
1239	2140773.75	8.818178		[M+NH4]+	361.1532	1239
1240	418244.125	8.818178		[M+NH4]+	362.1543	1240
1241	4108467.25	8.818178	55.95336:6057 56.04965:130136 76.1041:6353 84.04435:871409 84.97284:5707 85.02826:18374 94.54572:5287 96.36414:5235 97.46142:5287 102.05489:247816 130.04979:297705 148.06032:910070 213.35764:5440 218.46051:10247 248.53711:6130	[M+H]+	490.1763	1241
1242	751818.0	8.818178		[M+H]+	491.1797	1242
1243	174729.1875	8.818178		[M+H]+	492.1817	1243
1244	335968.5	8.818178		[M+H]+	493.1955	1244
1245	160945.5625	8.829014		[M+H]+	303.1182	1245
1246	361193.125	8.852556		[M+H]+	260.124	1246
1247	730310.5	8.87344	52.27266:1258 54.55997:1373 66.27377:1242 68.04959:1596 69.04475:3686 70.06516:307524 71.04929:3367 72.08069:3942 80.4203:1303 86.07125:5370 95.08529:1943 98.34668:1241 102.47443:1366 104.91507:1570 114.06616:58368 116.07055:51518 138.10252:7116 166.09743:39046 176.98647:1914 184.10799:13769 211.11888:6359 212.10248:8763 229.12932:155747	[M+H]+	229.1294	1247
1248	731537.625	8.87344		[M+H]+	456.2074	1248
1249	147749.1875	8.87344		[M+H]+	457.2108	1249
1250	118239.125	8.882895	63.11681:1437 70.06519:22508 113.07079:8964 114.05499:1680 116.07082:2337 117.00226:1622 159.07643:15611 164.73302:1376	[M+H]+	176.1029	1250
1251	134871.125	8.892884		[M+H]+	250.0919	1251
1252	1108887.0	8.904092	55.01801:13232 56.04966:1326 57.03366:31758 57.05293:3413 64.92101:1266 85.02837:136850 85.04784:5479 85.07633:2988	[M+H]+	85.02831	1252
1253	614655.3125	8.904092		[M+H]+	97.02832	1253
1254	435646.125	8.904092		[M+H]+	127.0388	1254
1255	848332.1875	8.904092	55.01804:2492 57.03382:1849 61.02846:2682 62.92543:2741 62.92916:55583 66.52117:1161 68.87281:1262 69.03345:7173 81.03355:2627 85.02839:21081 97.02834:5420 103.95549:2811 106.686:1240 121.96609:51922 127.03875:1854 144.98212:7005	[M+H-2H2O]+	145.0494	1255
1256	173791.5	8.904092		[M+H]+	289.0915	1256
1257	5607093.0	8.904092	52.78399:3736 53.03882:49253 55.01805:47436 57.03368:92372 59.04933:6941 61.02858:136448 69.03355:290061 71.01288:10671 71.04923:23389 73.02843:60417 81.03348:93855 83.01288:6020 85.02839:1465086 87.04409:27161 91.03262:4862 91.03902:89187 97.0284:273126 99.04406:46791 101.02323:9971 103.0388:9567 104.90161:4936 109.0283:100862 115.03902:13684 127.03896:336140 145.04948:581635 150.44717:4465 163.06001:132357	[M+H-H2O]+	325.1125	1257
1258	717048.0	8.904092		[M+H-H2O]+	326.1159	1258
1259	150929.875	8.904092		[M+H]+	667.2283	1259
1260	756489.4375	8.904092	52.44885:1874 53.00218:1901 53.03868:7616 55.01789:5557 57.03364:12120 61.02855:20160 69.03353:42251 71.04884:4206 73.02847:10177 81.03347:14874 84.9184:1726 85.02835:215119 87.04388:6108 91.03899:10423 93.97631:1587 97.02835:52665 99.04378:7014 103.03867:2228 109.02843:15738 115.03879:2216 126.96602:2001 127.02828:2834 127.0389:58993 145.04939:131177 163.06:45985 173.8636:1606 176.72752:1573 178.33618:1689 179.40251:2015 181.07117:2255 254.71028:2009 271.07913:2480 289.09097:9635 325.11237:75741	[M+H]+	685.239	1260
1261	210560.125	8.904092		[M+H]+	686.2421	1261
1262	865032.4375	8.904092	53.0388:6031 55.0181:9279 57.03369:14744 61.02853:22701 69.03351:50707 70.92072:1659 71.04919:5472 72.69356:1578 73.02828:9710 74.02113:1954 81.03344:14144 85.02837:253538 87.04383:8246 88.81561:1966 91.03893:16813 97.02838:53022 99.04392:13369 103.0394:1950 109.02831:20006 127.02833:3702 127.03886:65569 127.04913:3512 145.04947:136657 154.6842:1668 163.05989:44096 212.12495:1777 271.08139:4085 289.09122:11234 325.11264:177687 342.14148:3709 355.38254:1825 360.14978:17194	[M+H]+	702.2656	1262
1263	228732.125	8.904092		[M+H]+	703.269	1263
1264	420496.6875	8.916303		[M+H]+	342.1391	1264
1265	24241676.0	8.916303	53.03876:86908 55.01802:64772 57.03372:88311 61.02853:152920 69.03362:345348 71.04926:23100 73.02843:66547 76.10893:21138 77.93465:24300 81.03349:122661 83.22717:23357 85.02837:1599991 87.04413:47557 91.03893:101047 97.02834:344519 99.04394:81080 109.02821:113797 127.03891:423056 145.04948:943968 163.06015:437790 217.92133:60756 290.38199:23257 325.11261:74866	[M+NH4]+	360.1495	1265
1266	3311357.5	8.916303		[M+NH4]+	361.1531	1266
1267	690114.8125	8.916303		[M+NH4]+	362.1542	1267
1268	215375.5	8.928555		[M+H]+	264.1075	1268
1269	1381723.75	8.928555	53.03863:3387 55.01809:2343 55.05418:1915 56.04965:26216 57.03358:4206 58.02875:2934 58.06513:3672 59.03651:1788 61.02833:4250 64.89639:1674 68.04936:5851 69.0336:13888 69.37746:1505 70.0287:3353 70.06499:6050 71.01242:1458 72.04387:1865 73.02834:2337 74.06013:15917 80.04927:3113 81.03323:6233 81.59712:1406 82.02856:3876 82.06467:2329 83.04899:1662 84.04427:6766 85.02827:8933 86.05991:14824 87.03136:5554 88.03903:5416 94.06518:1833 96.04407:5730 96.05119:1357 97.0284:19297 98.05997:23846 99.04409:2270 100.03889:2548 102.05499:18116 103.03891:1528 104.07081:1624 106.06512:2017 108.04356:1852 110.05992:7522 112.03931:7694 112.07542:2978 114.05473:3407 116.07027:4812 120.06545:15421 122.05956:1756 127.03883:6715 130.04982:1988 132.0652:9156 134.09598:2945 138.05499:8613 140.07036:5540 140.65103:1754 143.05746:4500 144.06535:32458 146.02695:1800 152.07011:6296 154.04939:1703 156.06551:7850 161.0677:3262 162.02083:2187 170.08112:3286 182.08023:4101 184.05984:2667 186.07571:23660 198.07657:8953 200.09077:6170 202.07042:7340 216.08635:9586 218.10147:4845 228.08646:8123 236.10706:2275 246.09688:96447 255.86771:1443 264.10742:122949 282.064:1950 282.11655:17412 282.22055:4069	[M+H]+	282.1181	1269
1270	147809.125	8.928555		[M+H]+	283.1216	1270
1271	647813.3125	8.939468		[M+H]+	339.1661	1271
1272	100754.5625	8.939468		[M+H]+	340.1697	1272
1273	145227.375	8.951669		[M+H]+	127.5841	1273
1274	165858.8125	8.951669	52.89222:1499 55.49995:1111 56.04967:1206 60.05573:2700 65.17301:1117 68.9569:1124 69.07003:1646 72.08075:11163 83.10892:1142 84.04436:4887 85.0281:1748 85.04768:16264 86.09202:1148 86.09651:16446 101.0334:1105 103.2708:1108 103.70155:1163 104.9096:1207 114.10215:2005 121.46139:1148	[M+H]+	131.129	1274
1275	152944.5	8.964174		[M+H]+	114.1025	1275
1276	212498.5	8.964174		[M+H]+	234.0972	1276
1277	440156.25	8.964174		[M+H]+	252.1078	1277
1278	134385.3125	8.976371		[M+H]+	257.0558	1278
1279	700083.5	8.987962	53.0387:2095 54.03379:1671 55.02937:7545 55.05424:1851 56.04957:6438 57.05233:1895 59.04798:9860 61.01076:4563 64.2765:1688 65.03861:5968 70.06503:2322 72.05575:11490 72.08075:7929 73.06344:11989 78.03389:2928 80.04944:4209 82.06478:1782 84.04416:5424 85.04748:8769 86.07127:39676 87.07907:5219 88.07558:3270 94.06477:1987 95.06025:1661 97.076:14724 99.09169:1753 102.0554:2644 102.21071:1563 103.05794:2446 104.05276:4034 105.03301:4080 105.04472:2412 107.06054:12181 108.06776:5266 111.58839:2613 117.58902:5849 119.06842:2183 119.08279:1974 119.58657:2938 120.06798:7358 120.09026:2333 121.02795:4599 121.07536:3915 123.05512:9534 125.07059:5736 125.58694:7910 130.80336:1643 131.05273:1614 131.58615:2745 134.08742:1778 134.59192:30362 135.05518:27544 135.09364:4004 136.06334:11984 137.07066:2871 140.59201:7984 149.0231:9535 149.0589:2310 149.07146:8920 149.59715:22554	[M+H]+	149.5972	1279
1280	2041310.25	8.987962	56.04967:6822 57.03368:9993 58.06522:2638 60.07783:20971 61.08407:91318 62.08803:1983 62.09188:37693 63.09971:115655 64.10297:3513 68.04956:2379 81.04466:4384 82.05248:7799 83.05518:2536 83.06026:19024 84.08083:7676 85.02837:114128 86.03174:3012 87.09948:16976 90.94778:1670 93.04472:12341 95.06042:7530 103.03892:43747 103.13118:6812 105.11008:37144 110.07124:112622 111.05566:1556 112.33186:1674 126.57533:1543 132.09718:4119 147.12064:65910 148.12383:3510 152.04668:1451 156.0769:15744 156.10396:2444 156.12604:96972	[M+2H]2+	156.1259	1280
1281	295696.125	8.987962		[M+2H]2+	156.6276	1281
1282	501857.3125	8.987962	55.02927:13342 55.05439:2355 56.04957:2447 72.08075:53224 72.0853:2577 78.70728:1351 84.08083:15288 97.07599:27648 104.89794:1435 108.96781:1426 114.10252:182166 118.42252:1618 130.08646:3815 175.67337:1711 181.94972:1301 200.76357:1519 210.84189:1980 298.17523:6880	[M+H]+	298.1871	1282
1283	449217.1875	9.012408		[M+H]+	144.0655	1283
1284	7976989.5	9.012408	55.01801:9652 55.05449:4695 56.04966:33916 57.03358:9713 58.02901:4892 60.04455:125251 61.02864:12736 68.04959:13120 69.03358:30650 70.06522:20456 72.04442:283831 73.53368:4053 74.05989:6019 80.04934:10081 81.03349:4969 84.04443:139477 85.02844:75462 85.05209:4304 86.05985:9737 96.04438:24262 97.02837:24555 98.06013:30803 102.05488:7988 103.03877:4063 110.66846:4855 114.05478:16479 115.03906:5163 126.05473:25825 127.03888:16904 144.06551:57003 162.076:133023 162.11206:4356	[M+H-H2O]+	162.0759	1284
1285	552559.0625	9.012408		[M+H-H2O]+	163.0793	1285
1286	477910.0	9.012408		[M+H]+	522.2028	1286
1287	571239.375	9.012408	55.75927:1346 66.72429:1747 114.33782:1486 130.30777:1699 203.05246:3787 365.10519:344983	[M+H]+	707.2217	1287
1288	160817.75	9.012408		[M+H]+	708.2252	1288
1289	5143879.5	9.024635	53.03905:2108 55.01813:6014 55.0231:2118 56.04963:17966 57.03387:6871 58.02891:2931 60.04453:96118 61.02852:9886 68.04961:8931 69.03345:18517 70.06525:10343 72.0444:175117 73.02864:3261 79.53223:2227 80.04952:4919 81.0336:6079 84.04436:79577 85.02836:48386 86.05984:8766 96.04436:18771 97.02847:11323 98.06001:22161 98.6438:2380 102.05471:5847 108.04388:3924 114.05486:11827 115.03918:5414 116.07094:3004 126.05479:22699 127.03904:12030 144.0654:50919 144.0773:3796 145.04959:4357 162.07602:179546 180.08682:6149	[M+H]+	180.0865	1289
1290	332838.9375	9.024635		[M+H]+	181.0898	1290
1291	1053178.25	9.024635	53.03878:12154 53.61693:1660 55.05445:16401 57.0701:4610 65.0385:2358 67.04152:2847 67.05414:2404 68.04947:3645 69.06986:6774 79.05398:3644 80.04944:83340 81.0447:25049 81.06958:2795 82.05232:5297 82.06457:4827 83.06:2136 83.0853:8012 86.05964:2595 88.204:1868 91.05356:3238 92.04959:3742 93.04464:3424 93.57262:2036 95.06035:39961 96.06812:21733 97.06423:2988 97.10075:4111 104.90594:2076 105.04475:2479 106.05247:5245 107.0603:136203 108.04401:6995 108.06793:6223 109.03955:8114 109.0632:8465 109.07621:16937 118.43037:1867 119.06018:8713 122.07144:3539 123.05439:2455 123.07895:9582 124.08695:3033 125.07062:5681 134.05969:4134 134.07117:54001 135.05525:22023 136.08667:4550 137.07114:16050 152.08173:268784 153.06516:3404 162.00148:1941 167.10464:5034 168.11313:3672 180.07675:11868 197.17114:3411 198.08723:177582 198.12274:10578 198.18517:226350	[M+Na]+	198.0872	1291
1292	248969.0	9.047915		[M+H]+	95.06033	1292
1293	495574.8125	9.047915	50.14157:1192 78.05186:24383	[M+H]+	137.0859	1293
1294	9427456.0	9.047915	53.03901:9565 54.03402:24107 57.17998:8621 68.04954:223371 70.06521:12359 74.02362:24406 77.85376:10059 80.04939:81569 81.04474:99965 82.05257:36525 83.06042:12199 95.06035:3484134 96.06831:29901 97.07594:41056 105.04483:14318 106.27252:9959 107.06046:54254 109.06319:15953 122.0714:33536 124.08704:179251 139.47394:8853 151.04993:12594 168.07666:1222065	[M+H]+	168.0766	1294
1295	805424.5	9.047915		[M+H]+	169.08	1295
1296	116893.4375	9.047915		[M+H]+	224.1393	1296
1297	160809.375	9.06039		[M+H]+	172.0715	1297
1298	160292.75	9.072544		[M+H]+	268.1655	1298
1299	109872.3125	9.072544		[M+H]+	313.0521	1299
1300	165059.8125	9.083693		[M+H]+	254.1499	1300
1301	525093.75	9.083693		[M+H]+	282.1085	1301
1302	3541664.0	9.083693	59.0169:3863 75.79434:3904 98.50935:4176 114.43079:3488 185.03978:4086 203.05269:13400 265.02747:4670 284.26242:3912 365.10516:1079836	[M+Na]+	365.1053	1302
1303	483259.375	9.083693		[M+Na]+	366.1088	1303
1304	172461.875	9.083693		[M+H]+	474.164	1304
1305	165521.0	9.119628		[M+H]+	145.0607	1305
